date,price,market_cap,ath_value,ath_date,symbol,name
2020-04-11,0.9576058280146804,7827651.892659198,259.23955828664066,2021-11-07,sol,Solana
2020-04-12,0.7847113148208426,6173607.678345317,259.23955828664066,2021-11-07,sol,Solana
2020-04-13,0.8759944068917709,7269680.447445141,259.23955828664066,2021-11-07,sol,Solana
2020-04-14,0.7867121945458646,6302364.150584625,259.23955828664066,2021-11-07,sol,Solana
2020-04-15,0.666673390515131,5306221.06575891,259.23955828664066,2021-11-07,sol,Solana
2020-04-16,0.6376210673084666,5114653.932636794,259.23955828664066,2021-11-07,sol,Solana
2020-04-17,0.6923331250859114,5505929.486978686,259.23955828664066,2021-11-07,sol,Solana
2020-04-18,0.657449398309544,5348323.975349362,259.23955828664066,2021-11-07,sol,Solana
2020-04-19,0.6769721852162044,5423066.285864263,259.23955828664066,2021-11-07,sol,Solana
2020-04-20,0.6094358389483635,4844617.211182358,259.23955828664066,2021-11-07,sol,Solana
2020-04-21,0.5347904942320182,4285479.154681022,259.23955828664066,2021-11-07,sol,Solana
2020-04-22,0.5728269210770057,4591546.761226098,259.23955828664066,2021-11-07,sol,Solana
2020-04-23,0.6848872198147996,5446538.173850838,259.23955828664066,2021-11-07,sol,Solana
2020-04-24,0.6217032788666345,4909586.999036558,259.23955828664066,2021-11-07,sol,Solana
2020-04-25,0.6227650900853694,5027193.620409137,259.23955828664066,2021-11-07,sol,Solana
2020-04-26,0.6470903181859691,5173619.233465031,259.23955828664066,2021-11-07,sol,Solana
2020-04-27,0.6398628040694914,5137791.330825961,259.23955828664066,2021-11-07,sol,Solana
2020-04-28,0.5683154806973284,4616001.375155629,259.23955828664066,2021-11-07,sol,Solana
2020-04-29,0.6574283212299112,5283691.351331575,259.23955828664066,2021-11-07,sol,Solana
2020-04-30,0.7411890135877649,5897415.537215416,259.23955828664066,2021-11-07,sol,Solana
2020-05-01,0.693089721323073,5635423.505964131,259.23955828664066,2021-11-07,sol,Solana
2020-05-02,0.7169539321663891,5735879.899599453,259.23955828664066,2021-11-07,sol,Solana
2020-05-03,0.7124378933182761,5669404.169981707,259.23955828664066,2021-11-07,sol,Solana
2020-05-04,0.6866098174679662,5486412.385664286,259.23955828664066,2021-11-07,sol,Solana
2020-05-05,0.6728297405546847,5354861.583908894,259.23955828664066,2021-11-07,sol,Solana
2020-05-06,0.6503081490988862,5195811.6286706,259.23955828664066,2021-11-07,sol,Solana
2020-05-07,0.6194003582280405,5010066.054780242,259.23955828664066,2021-11-07,sol,Solana
2020-05-08,0.6089398899298076,4874818.721855924,259.23955828664066,2021-11-07,sol,Solana
2020-05-09,0.608939662026112,4827334.908169065,259.23955828664066,2021-11-07,sol,Solana
2020-05-10,0.6017917957668725,4816707.909418276,259.23955828664066,2021-11-07,sol,Solana
2020-05-11,0.541777928609612,4324416.949285259,259.23955828664066,2021-11-07,sol,Solana
2020-05-12,0.5139234956267317,4171226.2991002905,259.23955828664066,2021-11-07,sol,Solana
2020-05-13,0.5333426539131136,4266741.231304909,259.23955828664066,2021-11-07,sol,Solana
2020-05-14,0.5533191018747785,4413742.897500913,259.23955828664066,2021-11-07,sol,Solana
2020-05-15,0.574281421724847,4570789.918376839,259.23955828664066,2021-11-07,sol,Solana
2020-05-16,0.5564341957677822,4432087.508991812,259.23955828664066,2021-11-07,sol,Solana
2020-05-17,0.5989661106774994,4752035.386171752,259.23955828664066,2021-11-07,sol,Solana
2020-05-18,0.6159337448626931,4898008.357759836,259.23955828664066,2021-11-07,sol,Solana
2020-05-19,0.6477344448774962,5213969.633802138,259.23955828664066,2021-11-07,sol,Solana
2020-05-20,0.6219357513498963,4996233.199332481,259.23955828664066,2021-11-07,sol,Solana
2020-05-21,0.5795859352817158,4629608.829738474,259.23955828664066,2021-11-07,sol,Solana
2020-05-22,0.6055660983994974,4853042.594897839,259.23955828664066,2021-11-07,sol,Solana
2020-05-23,0.6149832258209792,4919865.806567834,259.23955828664066,2021-11-07,sol,Solana
2020-05-24,0.6082201706733519,4866957.615424991,259.23955828664066,2021-11-07,sol,Solana
2020-05-25,0.5465741722754689,4374843.160369413,259.23955828664066,2021-11-07,sol,Solana
2020-05-26,0.6022304108336682,4809730.17960867,259.23955828664066,2021-11-07,sol,Solana
2020-05-27,0.5731399463825178,4598505.351008801,259.23955828664066,2021-11-07,sol,Solana
2020-05-28,0.5884004926151261,4715158.090275346,259.23955828664066,2021-11-07,sol,Solana
2020-05-29,0.5721700884660958,9366383.783941554,259.23955828664066,2021-11-07,sol,Solana
2020-05-30,0.5774323126967125,9427078.266084636,259.23955828664066,2021-11-07,sol,Solana
2020-05-31,0.5858132380721703,9591470.33610501,259.23955828664066,2021-11-07,sol,Solana
2020-06-01,0.5756770028863081,9399234.951485896,259.23955828664066,2021-11-07,sol,Solana
2020-06-02,0.5789755237865244,9424972.586161828,259.23955828664066,2021-11-07,sol,Solana
2020-06-03,0.565814320391003,9310563.109433703,259.23955828664066,2021-11-07,sol,Solana
2020-06-04,0.586205470714686,9614805.94741188,259.23955828664066,2021-11-07,sol,Solana
2020-06-05,0.5867553687536804,9543805.262487222,259.23955828664066,2021-11-07,sol,Solana
2020-06-06,0.6569611049457513,10747702.95638117,259.23955828664066,2021-11-07,sol,Solana
2020-06-07,0.6254174646400334,10180036.835310562,259.23955828664066,2021-11-07,sol,Solana
2020-06-08,0.6193745553415636,10138083.793723866,259.23955828664066,2021-11-07,sol,Solana
2020-06-09,0.6676807419152483,10913789.386770498,259.23955828664066,2021-11-07,sol,Solana
2020-06-10,0.6554185232956307,10726797.093153996,259.23955828664066,2021-11-07,sol,Solana
2020-06-11,0.6503617499580121,10648020.65447342,259.23955828664066,2021-11-07,sol,Solana
2020-06-12,0.5719983046317773,9341515.406268211,259.23955828664066,2021-11-07,sol,Solana
2020-06-13,0.5933564822995189,9722321.601662133,259.23955828664066,2021-11-07,sol,Solana
2020-06-14,0.6088102028493066,9955797.604756866,259.23955828664066,2021-11-07,sol,Solana
2020-06-15,0.586183105523133,9583560.125035351,259.23955828664066,2021-11-07,sol,Solana
2020-06-16,0.5703312716454458,9320494.000741212,259.23955828664066,2021-11-07,sol,Solana
2020-06-17,0.5850988389924333,9519846.38912149,259.23955828664066,2021-11-07,sol,Solana
2020-06-18,0.5818481709972113,9549958.35463254,259.23955828664066,2021-11-07,sol,Solana
2020-06-19,0.6199980008389199,10224928.435807472,259.23955828664066,2021-11-07,sol,Solana
2020-06-20,0.6860916859440122,11247343.894203106,259.23955828664066,2021-11-07,sol,Solana
2020-06-21,0.6445979846649201,10673766.043338615,259.23955828664066,2021-11-07,sol,Solana
2020-06-22,0.6727477930583199,11086240.79289364,259.23955828664066,2021-11-07,sol,Solana
2020-06-23,0.7271729644769215,11996277.112687156,259.23955828664066,2021-11-07,sol,Solana
2020-06-24,0.7067336276588002,11646898.982503338,259.23955828664066,2021-11-07,sol,Solana
2020-06-25,0.7362452622406327,12150092.54225176,259.23955828664066,2021-11-07,sol,Solana
2020-06-26,0.7126894105564204,11741625.18994288,259.23955828664066,2021-11-07,sol,Solana
2020-06-27,0.7407208653820945,12079079.145186102,259.23955828664066,2021-11-07,sol,Solana
2020-06-28,0.7133553688193407,11750514.839677684,259.23955828664066,2021-11-07,sol,Solana
2020-06-29,0.7987604659546775,13136127.952360293,259.23955828664066,2021-11-07,sol,Solana
2020-06-30,0.8531268842862817,14062849.974509096,259.23955828664066,2021-11-07,sol,Solana
2020-07-01,0.8592955544373364,14164459.013979023,259.23955828664066,2021-11-07,sol,Solana
2020-07-02,0.8324592358815799,13737840.609279668,259.23955828664066,2021-11-07,sol,Solana
2020-07-03,0.7746114788082067,12783903.734507758,259.23955828664066,2021-11-07,sol,Solana
2020-07-04,0.7674704652113047,12672163.175031388,259.23955828664066,2021-11-07,sol,Solana
2020-07-05,0.7811871083546776,12892264.592707587,259.23955828664066,2021-11-07,sol,Solana
2020-07-06,0.6921876621707542,11423393.47428414,259.23955828664066,2021-11-07,sol,Solana
2020-07-07,0.708409297313418,11691026.180906912,259.23955828664066,2021-11-07,sol,Solana
2020-07-08,0.7534772552866666,12435090.742149867,259.23955828664066,2021-11-07,sol,Solana
2020-07-09,0.7956141684819489,13138366.724263769,259.23955828664066,2021-11-07,sol,Solana
2020-07-10,0.8504783390765865,14045120.422821058,259.23955828664066,2021-11-07,sol,Solana
2020-07-11,0.9136373735709604,15112460.37027957,259.23955828664066,2021-11-07,sol,Solana
2020-07-12,0.9215341890095096,15255277.05816987,259.23955828664066,2021-11-07,sol,Solana
2020-07-13,1.017526937557668,16696748.621766666,259.23955828664066,2021-11-07,sol,Solana
2020-07-14,1.1787532874584383,20428062.235112287,259.23955828664066,2021-11-07,sol,Solana
2020-07-15,1.1483561946452148,19972946.84442129,259.23955828664066,2021-11-07,sol,Solana
2020-07-16,1.293547505551052,24362181.926540542,259.23955828664066,2021-11-07,sol,Solana
2020-07-17,0.8689184704805727,17274473.46197496,259.23955828664066,2021-11-07,sol,Solana
2020-07-18,0.9818241501710888,20917439.75564856,259.23955828664066,2021-11-07,sol,Solana
2020-07-19,0.9673182706042268,20602905.14344744,259.23955828664066,2021-11-07,sol,Solana
2020-07-20,0.9224383437804942,19624140.864785757,259.23955828664066,2021-11-07,sol,Solana
2020-07-21,0.8730589788162091,18811046.939017244,259.23955828664066,2021-11-07,sol,Solana
2020-07-22,0.9763920314535464,20859692.480081823,259.23955828664066,2021-11-07,sol,Solana
2020-07-23,1.0447246666635182,23288212.437627885,259.23955828664066,2021-11-07,sol,Solana
2020-07-24,1.055806292137335,23621340.96676559,259.23955828664066,2021-11-07,sol,Solana
2020-07-25,0.996204458635239,22240716.375305213,259.23955828664066,2021-11-07,sol,Solana
2020-07-26,1.250866425449966,27986367.374513853,259.23955828664066,2021-11-07,sol,Solana
2020-07-27,1.597026052950196,35745817.7886529,259.23955828664066,2021-11-07,sol,Solana
2020-07-28,1.7769558120449132,41165009.82828771,259.23955828664066,2021-11-07,sol,Solana
2020-07-29,1.7839631352797094,41629008.98213004,259.23955828664066,2021-11-07,sol,Solana
2020-07-30,1.657191929125876,40210662.87394944,259.23955828664066,2021-11-07,sol,Solana
2020-07-31,1.688418732306239,41117076.71814283,259.23955828664066,2021-11-07,sol,Solana
2020-08-01,1.538097031663773,37711209.1687282,259.23955828664066,2021-11-07,sol,Solana
2020-08-02,1.5331373954293075,37591996.350815535,259.23955828664066,2021-11-07,sol,Solana
2020-08-03,1.7460156741727717,42382004.442631856,259.23955828664066,2021-11-07,sol,Solana
2020-08-04,1.800363680560212,43879557.43250306,259.23955828664066,2021-11-07,sol,Solana
2020-08-05,1.897307254698148,46368816.3139189,259.23955828664066,2021-11-07,sol,Solana
2020-08-06,1.7611833194175444,43050611.45569475,259.23955828664066,2021-11-07,sol,Solana
2020-08-07,2.2019224919095755,57169342.30736419,259.23955828664066,2021-11-07,sol,Solana
2020-08-08,2.073120413084232,54969359.87215626,259.23955828664066,2021-11-07,sol,Solana
2020-08-09,2.473401784088845,65401183.62573061,259.23955828664066,2021-11-07,sol,Solana
2020-08-10,2.659002831147767,71020175.15382175,259.23955828664066,2021-11-07,sol,Solana
2020-08-11,3.135883738986437,87332088.95472732,259.23955828664066,2021-11-07,sol,Solana
2020-08-12,3.264869117899598,91851887.99480896,259.23955828664066,2021-11-07,sol,Solana
2020-08-13,3.741387930130048,105458413.8307931,259.23955828664066,2021-11-07,sol,Solana
2020-08-14,3.733675412574768,108874815.26710749,259.23955828664066,2021-11-07,sol,Solana
2020-08-15,3.417497219987532,101662334.18190424,259.23955828664066,2021-11-07,sol,Solana
2020-08-16,3.173195437376957,94560197.3979158,259.23955828664066,2021-11-07,sol,Solana
2020-08-17,3.3852267282077357,101093049.99744666,259.23955828664066,2021-11-07,sol,Solana
2020-08-18,3.103088944314995,95117475.85564578,259.23955828664066,2021-11-07,sol,Solana
2020-08-19,3.331062075226566,103512572.7225058,259.23955828664066,2021-11-07,sol,Solana
2020-08-20,2.8961310680437595,91194729.76245809,259.23955828664066,2021-11-07,sol,Solana
2020-08-21,3.206502582193953,101186302.29256418,259.23955828664066,2021-11-07,sol,Solana
2020-08-22,2.933189413589933,92576368.0854075,259.23955828664066,2021-11-07,sol,Solana
2020-08-23,3.0217655955968654,95149797.26079312,259.23955828664066,2021-11-07,sol,Solana
2020-08-24,3.3299340513884106,104838610.420335,259.23955828664066,2021-11-07,sol,Solana
2020-08-25,3.339777044334113,105025071.74355628,259.23955828664066,2021-11-07,sol,Solana
2020-08-26,3.2612416074765758,103504610.6052642,259.23955828664066,2021-11-07,sol,Solana
2020-08-27,3.5510669414297205,114219136.44905476,259.23955828664066,2021-11-07,sol,Solana
2020-08-28,3.430616121799528,110491240.21623018,259.23955828664066,2021-11-07,sol,Solana
2020-08-29,4.011416157428157,129651597.85797817,259.23955828664066,2021-11-07,sol,Solana
2020-08-30,3.972282229488827,128816760.88101023,259.23955828664066,2021-11-07,sol,Solana
